edge_id,idx,loss05,iou05,loss10,iou10,sum
0.0,3712.0,0.3382337689399719,0.4950854778289795,0.3086364269256592,0.5288659334182739,327
0.0,3714.0,0.3467704057693481,0.4853100180625915,0.3108221888542175,0.526029109954834,700
0.0,3721.0,0.2082618474960327,0.6554179191589355,0.1591898798942566,0.7254754900932312,896
0.0,3738.0,0.6578928828239441,0.2070323079824447,0.6727608442306519,0.1964142173528671,264
0.0,3742.0,0.3735992312431335,0.4563827812671661,0.4300068020820617,0.3990194201469421,655
0.0,3746.0,0.1712117791175842,0.707772970199585,0.187812864780426,0.6839214563369751,856
0.0,3747.0,0.1887245774269104,0.6827847361564636,0.2634935975074768,0.5832550525665283,409
0.0,3755.0,0.3207471370697021,0.514510989189148,0.3809214234352112,0.4485729932785034,1005
0.0,3758.0,0.2124097943305969,0.6497793793678284,0.2164353728294372,0.6443468332290649,753
0.0,3759.0,0.2596134543418884,0.5879794955253601,0.2423998713493347,0.6099740266799927,791
0.0,3760.0,0.1719616651535034,0.7067927122116089,0.1804354190826416,0.6945679783821106,469
0.0,3761.0,0.6128250360488892,0.2405083924531936,0.5736134648323059,0.2713930904865265,851
0.0,3762.0,0.2488160729408264,0.6016687154769897,0.2003596425056457,0.6663058996200562,972
0.0,3763.0,0.2505385279655456,0.5996479392051697,0.6211998462677002,0.2343313544988632,517
0.0,3764.0,0.362305998802185,0.4687861204147339,0.583770751953125,0.2638897895812988,342
0.0,3765.0,0.7337518334388733,0.1549339443445205,0.831961452960968,0.0932947397232055,273
0.0,3770.0,0.53000807762146,0.3074230551719665,0.3911104202270508,0.4379557967185974,690
0.0,3771.0,0.2200425863265991,0.6394948363304138,0.1856228709220886,0.6870625615119934,658
0.0,3772.0,0.2120808959007263,0.650241494178772,0.16070556640625,0.7232546806335449,667
0.0,3776.0,0.2823717594146728,0.5598165392875671,0.245125412940979,0.6064571738243103,841
0.0,3777.0,0.5162358283996582,0.3193280398845672,0.4725626111030578,0.358489841222763,756
0.0,3781.0,0.4689945578575134,0.3619349300861358,0.5975836515426636,0.2524561285972595,568
0.0,3784.0,0.6171221733093262,0.2371264994144439,0.7922077178955078,0.1163994371891021,917
0.0,3785.0,0.2791155576705932,0.5637715458869934,0.2819555997848511,0.5603173971176147,930
0.0,3786.0,0.5109764337539673,0.3240663707256317,0.374586820602417,0.4553262889385223,631
0.0,3788.0,0.2961132526397705,0.5432603359222412,0.2282470464706421,0.6285099983215332,922
0.0,3790.0,0.4958609342575073,0.3373019695281982,0.6220085024833679,0.2334153056144714,955
0.0,3795.0,0.5472999811172485,0.2934838533401489,0.5025731325149536,0.3319408595561981,250
0.0,3801.0,0.38803631067276,0.4411075711250305,0.474507212638855,0.3566661775112152,862
0.0,3802.0,0.2889931797981262,0.5518242120742798,0.297681450843811,0.5414426922798157,844
0.0,3803.0,0.6584358215332031,0.2061630189418792,0.6510496139526367,0.2115679085254669,994
0.0,3804.0,0.5160965323448181,0.3202673494815826,0.3505128026008606,0.4817102551460266,281
0.0,3810.0,0.5472425222396851,0.2930053472518921,0.4809673428535461,0.3508280813694,847
0.0,3812.0,0.3624392747879028,0.4681755602359772,0.2917450666427612,0.5485242605209351,713
0.0,3833.0,0.164113163948059,0.7183929085731506,0.1560272574424743,0.7304096221923828,347
0.0,3834.0,0.1696828603744506,0.7099889516830444,0.1618695259094238,0.7214838862419128,938
0.0,3835.0,0.450650691986084,0.378953754901886,0.3785372972488403,0.451080322265625,694
0.0,3841.0,0.2782644629478454,0.5647711157798767,0.220198392868042,0.6392166614532471,1018
0.0,3844.0,0.2717318534851074,0.5728676915168762,0.2163820266723632,0.6444209814071655,734
0.0,3845.0,0.184619665145874,0.6888243556022644,0.3077815175056457,0.5301419496536255,264
0.0,3847.0,0.2772162556648254,0.5662020444869995,0.2311815619468689,0.6247280836105347,572
0.0,3850.0,1.0,0.0099009899422526,1.0,0.0099009899422526,55
0.0,3852.0,1.0,0.001146170310676,1.0,0.0011750881094485,458
0.0,3853.0,0.7888066172599792,0.1185570359230041,0.8265742659568787,0.0954614952206611,941
0.0,3855.0,0.2401411533355713,0.6128701567649841,0.1892135739326477,0.6819217801094055,1037
0.0,3859.0,0.370565116405487,0.4596859514713287,0.2764469981193542,0.5672248601913452,416
0.0,3865.0,0.6609742641448975,0.2045480906963348,0.6712745428085327,0.1971353143453598,850
0.0,3868.0,1.0,0.0013416409492492,1.0,0.0012579888571053,339
